cutDirDeviation_mean,cutDirDeviation_std,cutDistanceToCenter_mean,cutDistanceToCenter_std,saberSpeed_mean,saberSpeed_std,cutAngle_mean,cutAngle_std
0.004783423,1.0348817,-0.0047760517,1.0133495,-0.002816424,0.9861108,0.0059784777,1.0077555
0.0020037177,1.0344782,-0.0039054626,1.013154,-0.0003883086,0.99192595,0.004532699,1.0065161
0.0025053616,1.0324565,-0.0038538636,1.0102874,-0.00060645276,0.9863995,0.0053467928,1.0020808
0.0022173575,1.032282,-0.0044152797,1.0105392,-0.0017853329,0.9892869,0.005912138,1.0009
0.00023299048,1.0279204,-0.003939139,1.0077953,-0.0007547235,0.9851997,0.0034651915,0.99803936
0.0055390815,1.0342766,-0.003717015,1.0168191,-0.0033687146,0.9842303,0.0048735226,1.0107907
0.0031597256,1.030997,-0.0044261836,1.010066,-0.0013698364,0.98844755,0.004898033,1.0018111
0.0048167626,1.0333941,-0.0038292543,1.013185,-0.003921356,0.9874633,0.005665162,1.0092827
0.0047598737,1.0376261,-0.0041056634,1.0167874,-0.002685453,0.9881444,0.005506754,1.0115157
0.001992758,1.0370634,-0.0050563053,1.01616,-0.0018129615,0.98944163,0.0043521835,1.0081753
0.004156928,1.0349417,-0.003939441,1.0152664,-0.0024611938,0.99035126,0.0047661043,1.0077614
0.0015957762,1.0321879,-0.0053636306,1.0097886,-0.00039025926,0.9884691,0.0041157585,0.9989822
0.0014321707,1.0321943,-0.0057417364,1.0093639,-0.002612943,0.9846269,0.004714106,0.99833214
0.0021461262,1.0265326,-0.0051155076,1.0049758,-0.0016270328,0.9831729,0.004419717,0.99655896
0.0017271858,1.0329741,-0.00538574,1.0107,-0.00092723704,0.9888766,0.0051321643,1.0030868
0.0017678809,1.0343974,-0.004467907,1.0110837,-0.00036833313,0.99153554,0.0050402107,1.0031193
0.0018442791,1.0282323,-0.00396373,1.0095125,-0.0013176367,0.98864543,0.004790685,0.9997916
0.0037343553,1.0336527,-0.004585481,1.0116098,-0.001280619,0.99062973,0.0051767966,1.0039172
0.0016580444,1.030415,-0.0043096826,1.0102702,-0.0007358526,0.9903036,0.0044194385,0.999274
0.0074576302,1.0358336,-0.004490888,1.0177202,-0.0036587433,0.9825981,0.0054056896,1.0121945
0.00469714,1.0354108,-0.0032401332,1.0133599,-0.0031396232,0.9846685,0.005137163,1.007715
0.004535401,1.0342002,-0.004863328,1.0133362,-0.0027398614,0.9860449,0.0051844097,1.00673
0.005231106,1.0397944,-0.003659124,1.0187832,-0.0017569178,0.9871359,0.0052649574,1.0118461
0.0013187636,1.0336775,-0.0043313787,1.0121192,-0.0008187566,0.99115837,0.0039873044,1.0028819
0.0021560225,1.0310323,-0.0046649785,1.0090679,-0.0011152477,0.988672,0.005810949,1.0016571
0.003102276,1.034213,-0.0039666877,1.0144252,-0.0013430944,0.9884947,0.004122373,1.0053195
0.0035230997,1.0345409,-0.0046709427,1.014027,-0.0020582231,0.98971075,0.0050198277,1.005767
0.0025148443,1.0341173,-0.0053566904,1.0130546,-0.00044778053,0.9901196,0.0054174927,1.005323
0.003357762,1.0336627,-0.0048667663,1.012269,-0.002250925,0.98616135,0.0046083536,1.0068961
0.004058411,1.035078,-0.0045226575,1.0139222,-0.0029560474,0.9865799,0.004813282,1.0069985
0.0011505462,1.0331434,-0.004808853,1.0118612,0.00043110206,0.99010026,0.0047764005,1.0020217
0.005330603,1.035634,-0.0039255195,1.0157567,-0.004483753,0.98474705,0.0053129466,1.0115788
0.0035127415,1.031047,-0.0031825923,1.012286,-0.0019132366,0.98560196,0.0054150783,1.0048465
0.0038694101,1.034138,-0.0038205744,1.0136113,-0.002070374,0.9860388,0.0047759,1.0051059
0.004283413,1.0326153,-0.0048840106,1.0126032,-0.002367622,0.97994745,0.0048427316,1.006064
0.004423292,1.0378501,-0.003970845,1.0141417,-0.0016785437,0.98779094,0.0039222157,1.0069178
0.0050589344,1.0322337,-0.0032870122,1.0119431,-0.002251852,0.9854338,0.005088443,1.0044472
0.002867525,1.0350766,-0.004153079,1.0138934,-0.00089199207,0.99022603,0.004782225,1.0051244
0.0037335153,1.0336977,-0.0034380057,1.0115852,-0.002175811,0.9885806,0.0047319164,1.0045123
0.0037692557,1.0353519,-0.0038198628,1.0152417,-0.00084136025,0.9873257,0.005004688,1.0084215
0.0013686527,1.0264227,-0.0036490508,1.0058742,-0.00024147348,0.9869356,0.0039207586,0.9948771
0.0010995973,1.0313917,-0.0046922327,1.0099984,-0.0005735119,0.9903109,0.005716584,1.0012507
0.00508826,1.0312688,-0.003282404,1.01215,-0.0019958008,0.98603,0.005356719,1.0066822
0.0017205585,1.0340981,-0.004469762,1.0108526,-0.00014806601,0.9930218,0.0042639696,1.0042143
0.0030467096,1.0322026,-0.0053876587,1.0099702,0.00016880159,0.9875946,0.0050287247,1.0007436
0.0019063257,1.027787,-0.005362055,1.0076151,-0.00076101784,0.986449,0.0046558883,0.9968712
0.0035858615,1.0286595,-0.0031288886,1.0083207,-0.0015680847,0.98630744,0.0047714943,1.00041
0.0030362266,1.0341924,-0.004195104,1.0119497,-0.0020197106,0.986474,0.005287819,1.004817
0.006158035,1.0347147,-0.0035978467,1.0148724,-0.0036895939,0.9829712,0.0051198853,1.0115825
0.0030814908,1.0347859,-0.004061243,1.0135709,-0.0017820793,0.98964894,0.0052077407,1.0059686
0.00092498737,1.0341499,-0.00453361,1.0156913,-0.00038569205,0.9909704,0.0041622357,1.0064578
0.002808887,1.0317898,-0.0047822543,1.0107324,-0.002015778,0.9884237,0.0046035037,1.0023277
0.003075737,1.0319769,-0.0040169978,1.0128301,-0.0019453672,0.9866077,0.0039787875,1.0041153
0.0036623753,1.0340557,-0.0047938735,1.0128138,-0.0021608283,0.9846189,0.005006134,1.0069281
0.002951534,1.03892,-0.006160578,1.0183319,-0.002638859,0.98890066,0.0057792445,1.0115662
0.005305249,1.03482,-0.0039030188,1.0146781,-0.0035355382,0.9837126,0.0057507213,1.0099843
0.0035578567,1.0297279,-0.004088937,1.0080125,-0.0016542837,0.98446846,0.005744892,1.0011071
0.0033647544,1.0316494,-0.004106781,1.0107675,-0.0016192506,0.98748416,0.004901484,1.0036095
0.006485296,1.0340534,-0.0027901926,1.0145049,-0.0041441307,0.98199546,0.0058609555,1.0098382
0.0042054444,1.0315849,-0.003583996,1.0123206,-0.0017582058,0.98444444,0.0041858703,1.0048734
0.0038476265,1.0352741,-0.004493302,1.0140321,-0.0015762082,0.9887172,0.005396881,1.0084386
0.003773579,1.0331925,-0.0042917826,1.013778,-0.0028938034,0.9842972,0.005530673,1.0082986
0.0030000429,1.0336143,-0.0048546144,1.0117161,-0.0013171408,0.9900799,0.005037667,1.0035384
0.0017425843,1.0308343,-0.0041091577,1.0102013,-6.328586e-05,0.9900689,0.005022316,1.0007348
0.0014722921,1.0305204,-0.004432658,1.0091634,-0.0009358797,0.9894217,0.0046742843,0.9990936
0.003642663,1.0305517,-0.0045168274,1.0096905,-0.001621917,0.98401374,0.0050035925,1.0022811
0.0019157265,1.0299729,-0.005781586,1.0099832,-0.0016079742,0.9876894,0.0047989218,1.0016814
0.0037626917,1.0324789,-0.0049012476,1.0136762,-0.0020881605,0.9839262,0.005070427,1.0063976
0.0043875887,1.0397137,-0.0038985894,1.0213481,-0.0025019373,0.98952365,0.005605823,1.0161115
0.0039153784,1.0310189,-0.003943505,1.0102496,-0.0017242782,0.9871587,0.0049990295,1.0013341
0.0023192964,1.0308183,-0.0048130774,1.0093582,-0.0015149718,0.98734057,0.0043630376,1.0007765
0.0031182333,1.0326476,-0.0042204657,1.0115215,-0.0016177153,0.9877228,0.0047941958,1.0024672
0.0037086527,1.032507,-0.0042058774,1.0107162,-0.0013689889,0.9876766,0.005213839,1.0023723
0.002235075,1.0319976,-0.0040363283,1.0109015,-0.0009425033,0.9888898,0.0048379293,1.0031408
0.0033406909,1.0348232,-0.0037922957,1.0175536,-0.0022000845,0.9879532,0.005392256,1.0089976
0.004368707,1.0323973,-0.0041189888,1.0131851,-0.002876694,0.98423195,0.004725823,1.0074607
0.002961434,1.0297904,-0.0037502,1.0085806,-0.0020487776,0.98678446,0.0045254496,1.0010765
0.003655098,1.0310603,-0.0037593194,1.0096117,-0.0022571234,0.9862895,0.00466806,1.0025425
0.0048978585,1.0325295,-0.005333612,1.0131176,-0.0020208296,0.9832432,0.005542652,1.0081172
0.002929281,1.0325667,-0.0050645233,1.0107915,-0.001188622,0.99042594,0.004889221,1.0031308
0.0023841537,1.0319672,-0.0046997913,1.0105287,-0.0014208868,0.9883989,0.0047030044,1.0020927
0.005542557,1.0356857,-0.0042226785,1.0152944,-0.0035519719,0.9853152,0.004988382,1.0115076
0.0028884145,1.0336574,-0.00489218,1.0125363,-0.0020651964,0.986931,0.0047072247,1.0049821
0.0015778799,1.033679,-0.0046275877,1.0139822,-0.0006988623,0.989493,0.0036017518,1.0041109
0.0024366225,1.0313706,-0.0036051818,1.0108428,-0.0012928547,0.9859571,0.00405897,1.0017074
0.0031149941,1.0345055,-0.0047798255,1.0150017,-0.0015568506,0.9900316,0.004398962,1.0069963
0.0023544296,1.030207,-0.0041115717,1.0108638,-0.001331655,0.988019,0.0055134827,1.0012218
0.0029431335,1.0356005,-0.0033045062,1.0139397,-0.0019233978,0.98971736,0.005319314,1.0081202
0.00035711157,1.0268484,-0.0033306093,1.0065496,-0.0007532166,0.98636687,0.0040485547,0.9943317
0.0018520613,1.0292718,-0.003919302,1.0085976,-0.00074734836,0.9876484,0.004273983,0.9988313
0.0031269635,1.0305798,-0.0043116757,1.0103865,-0.002219755,0.98545206,0.004755334,1.000102
0.00489548,1.036724,-0.0036876448,1.0181371,-0.0034346522,0.9862282,0.0053905277,1.0120827
0.001742642,1.0311003,-0.0047887475,1.0109614,-0.0016630256,0.985885,0.004926268,1.0007966
0.0031250133,1.0299507,-0.0042871074,1.0098326,-0.0010827814,0.9872915,0.0046758754,1.0016983
0.0049705203,1.0319525,-0.0037767463,1.0110557,-0.002144416,0.9864523,0.00533799,1.0054524
0.0024043838,1.030891,-0.0044376464,1.0096861,-0.0020910439,0.98545676,0.004357274,1.0008188
0.0015037578,1.0305864,-0.004011112,1.0106885,-0.0006859155,0.9895747,0.0048621045,1.0023451
0.0020321286,1.0313946,-0.0043778853,1.0102763,-0.0013297029,0.99145526,0.0047937725,1.0019749
0.00253527,1.0342716,-0.0045016655,1.0117866,-0.0011876771,0.98806137,0.004536757,1.0032724
0.002558244,1.0332686,-0.0043580853,1.011814,-0.0010275143,0.989995,0.0047378745,1.0041975
0.0018288154,1.0351548,-0.0053701573,1.0142893,-0.00037909922,0.9911998,0.0045649773,1.0055177
0.003409957,1.0339768,-0.00355286,1.0144824,-0.0018333095,0.98701465,0.004683215,1.006677
0.0011142396,1.0191301,-0.004339336,0.99847287,-0.00067555596,0.98022217,0.0038909824,0.9887737
0.0016958282,1.0377281,-0.0051857554,1.0148702,-0.0011790317,0.9936831,0.0043953056,1.0071237
0.00275029,1.0342565,-0.005083705,1.0140355,-0.0026525373,0.9903133,0.005105008,1.0062627
0.003368692,1.040763,-0.004444475,1.0209609,-0.0024123897,0.9869598,0.0041309446,1.0150002
0.004186887,1.0341091,-0.005006364,1.0141318,-0.0026138395,0.9866632,0.005147836,1.0072215
0.0039615086,1.0314915,-0.0038020858,1.010411,-0.0016796273,0.98423874,0.0045333705,1.0031905
0.0031489092,1.0341341,-0.0052690976,1.0126495,-0.0024250064,0.9874563,0.0051509617,1.0048176
0.0018003654,1.0271081,-0.004601835,1.0065207,-0.0013763244,0.98603404,0.0034898152,0.9960584
0.0019686813,1.0324342,-0.0045490586,1.0113659,-0.0010942166,0.98951167,0.005073446,1.002764
0.0031025852,1.0300806,-0.005878909,1.0077184,-0.0016516346,0.98399186,0.0039151353,0.99976695
0.0055491566,1.0370213,-0.0041833394,1.0185493,-0.0024094547,0.98852086,0.0054927287,1.0124286
0.004091251,1.0334113,-0.0036819489,1.0139456,-0.002121593,0.9888568,0.004341064,1.0053451
0.0013005562,1.0248474,-0.0051941634,1.0023673,0.00021606994,0.9861804,0.0044864835,0.99398774
0.0034084334,1.0345061,-0.004359367,1.0138077,-0.0019640282,0.9872451,0.0053467774,1.0070372
0.0041117533,1.0314885,-0.0043911547,1.010559,-0.0025594027,0.98502386,0.0050734044,1.0024586
0.00328372,1.0314041,-0.0036105239,1.0137652,-0.0018839027,0.9847152,0.0051089562,1.004698
0.0044456045,1.0348426,-0.003979674,1.0148757,-0.0027910096,0.98776305,0.00438028,1.0076324
0.0047527864,1.0323107,-0.00390978,1.0126705,-0.0021564818,0.9865874,0.004679057,1.0056418
0.0027418784,1.0294667,-0.0043969997,1.0110872,-0.00048133143,0.9859555,0.004147428,1.0023763
0.005877986,1.0378472,-0.004672172,1.0184702,-0.003724363,0.98292136,0.0057002413,1.0150634
0.003678476,1.0320166,-0.0039810822,1.0128895,-0.0024644018,0.9866325,0.005476896,1.0061988
0.0026207953,1.0315628,-0.0034060352,1.0118642,-0.0011210312,0.9877703,0.004118125,1.0035927
0.0036817654,1.0340525,-0.004002458,1.012777,-0.0017041486,0.9890722,0.0047727427,1.0033218
0.004755826,1.0329009,-0.004456001,1.0138259,-0.0028771556,0.986785,0.0047769584,1.0064148
0.0032077949,1.0248128,-0.0039062114,1.0045509,-0.0012227233,0.98411393,0.0047787237,0.9956801
0.003658324,1.0264951,-0.0032093548,1.0072594,-0.001653921,0.98310965,0.0049880263,0.9996544
0.0015801709,1.0325785,-0.0045684637,1.0119134,-0.00023865297,0.9903383,0.00424213,1.002192
0.0032297927,1.0333915,-0.00457974,1.0118079,-0.0020996516,0.9855011,0.0037811673,1.0036317
0.00065352174,1.0296348,-0.004405333,1.0096694,0.00024690508,0.9883691,0.004905894,0.99999833
0.0045031807,1.0316993,-0.0038547353,1.0120207,-0.0014771206,0.9872099,0.0052623223,1.0036991
0.005471043,1.0382795,-0.0044918978,1.0176576,-0.00419299,0.98565555,0.0043642023,1.0107585
0.0021746526,1.0324571,-0.004361084,1.0132396,-0.0016647779,0.99015236,0.005014153,1.0038009
0.0029296367,1.0278732,-0.0052848444,1.0074087,-0.00055070425,0.98391616,0.0050387755,0.9979223
0.0027815434,1.0311787,-0.0043413625,1.0128953,-0.0018310585,0.9849497,0.004830789,1.0028292
0.0016876213,1.0356358,-0.004702388,1.0143383,-0.0012629615,0.98985004,0.004761694,1.007789
0.0027969605,1.032998,-0.0044972175,1.0141801,-0.0017850265,0.98947704,0.004767256,1.0072713
0.00089548307,1.0335957,-0.004163178,1.0119277,-0.0015307964,0.9904977,0.003953496,1.0018792
0.0016569007,1.029159,-0.004777974,1.0078645,-0.0005945863,0.9889246,0.004564821,0.999001
0.007925618,1.0362018,-0.0028180764,1.0190494,-0.005925448,0.9789022,0.005773607,1.0183694
0.0051203645,1.0352781,-0.0034045116,1.0152063,-0.003047479,0.9853114,0.0047767195,1.0091552
0.0018256005,1.0292382,-0.004577289,1.0083346,-0.0009677603,0.98714834,0.005332229,1.0003933
0.0033397241,1.0340062,-0.004594399,1.0148585,-0.0029596325,0.9859298,0.005218875,1.0065309
0.00090599956,1.03563,-0.003584145,1.0147262,-0.00097238756,0.99317944,0.004093718,1.0066375
0.0009098515,1.0262083,-0.0055149184,1.0048398,-0.00011677823,0.9852017,0.004892484,0.9953826
0.002449972,1.0284462,-0.0044701234,1.0087509,-0.000882704,0.9866406,0.0056091296,0.9992399
0.0031262892,1.0329831,-0.00405621,1.0133636,-0.0015327885,0.9891728,0.0044296756,1.0074137
0.0035155355,1.0332203,-0.0038117454,1.012018,-0.0016557594,0.9888978,0.0048733936,1.0046432
0.0022413633,1.0318742,-0.0048035705,1.0118095,-0.0010535094,0.9902928,0.0051991637,1.0023379
0.0037250048,1.0381162,-0.004033728,1.0169497,-0.0021600921,0.9935014,0.0053913994,1.010994
0.002458138,1.0299609,-0.0043737465,1.0108937,-0.0015843875,0.9867979,0.005562791,1.0010347
0.0020484715,1.0262028,-0.0035194927,1.0065055,-0.0016987488,0.9817608,0.0036873943,0.9983324
0.0039514746,1.0346757,-0.0042264336,1.0164353,-0.0022586875,0.9879282,0.005764502,1.0100522
0.004585707,1.030646,-0.003628517,1.0101317,-0.0021571864,0.9860362,0.0057389312,1.0042106
0.005179865,1.0342538,-0.0038163872,1.0148332,-0.0035163008,0.98202664,0.0052617677,1.0090913
0.0043674423,1.034572,-0.004895481,1.0145366,-0.0026739158,0.98698866,0.005149345,1.0088178
0.0045652217,1.034577,-0.0035814517,1.0150354,-0.0037961907,0.98421776,0.0057347156,1.0085627
0.003648193,1.0304608,-0.004543683,1.0113871,-0.0018492142,0.9851606,0.0048882137,1.0031414
0.0039469427,1.0340143,-0.0032008612,1.0152984,-0.0024452966,0.98815143,0.0057430575,1.007365
0.0020724921,1.0297112,-0.0039414675,1.0083247,-0.0017715456,0.98937106,0.0047188136,1.000245
0.0007705033,1.0271015,-0.0051372,1.0059323,0.00045140722,0.98605853,0.0046738316,0.9928786
0.0007119939,1.0265994,-0.0044742473,1.0045245,-0.00017254816,0.98858404,0.004139247,0.9939507
0.0010574755,1.0297049,-0.0046090432,1.0072638,0.00010960673,0.9888098,0.0047303415,0.9953562
0.001954244,1.0338517,-0.00403587,1.012804,-0.00094893173,0.98997056,0.004899012,1.0033648
0.0037255469,1.034897,-0.0044692815,1.0157595,-0.0029872202,0.9859761,0.005603403,1.0085472
0.0017376594,1.0288877,-0.0038563893,1.0090317,-0.0003108696,0.98880905,0.0050672307,0.9991779
0.004423523,1.0312836,-0.0039569833,1.011477,-0.0024615203,0.98535097,0.0041597304,1.0037768
0.002625355,1.0337412,-0.0039350153,1.0129191,-0.0011713404,0.990287,0.0046285493,1.0058295
0.0017249432,1.0317476,-0.004966619,1.0107865,-0.00076278177,0.98686075,0.004867185,1.0018623
0.001712903,1.0302625,-0.0039576613,1.010458,-0.00045127113,0.9892746,0.0044874963,0.99993837
0.0016003881,1.0286994,-0.004527247,1.0075231,-0.0002768875,0.9876427,0.0042393547,0.99733615
0.0013232116,1.0321426,-0.0032913894,1.0126437,-0.000818039,0.98835564,0.004254586,1.0019168
0.0052090897,1.0347594,-0.0043877535,1.0147454,-0.002885069,0.9833974,0.005169701,1.0100081
0.003814952,1.0362524,-0.0041799494,1.0149467,-0.0026421237,0.987967,0.0042585,1.0083567
0.0012057122,1.0322558,-0.005591201,1.0105273,0.00017736417,0.9897843,0.004334906,1.0014741
2.598355e-05,1.0332407,-0.0045216964,1.0106546,-0.00034335087,0.9913627,0.0049250904,1.0025996
0.0029282602,1.0296754,-0.0040703514,1.0097051,-0.00092867686,0.98827416,0.005214265,1.0007695
0.00405254,1.0399328,-0.006369906,1.0184537,-0.0025520509,0.9897646,0.0049828566,1.0144299
0.005318116,1.0359057,-0.0034062662,1.0165967,-0.0033667919,0.9867481,0.0049969964,1.0106102
0.0014363412,1.0296925,-0.0037033954,1.0097877,-0.00045564648,0.98869115,0.0048984196,1.0018333
0.0032701804,1.035503,-0.004614713,1.0134519,-0.0029649923,0.98412234,0.004161514,1.006462
0.00055108,1.0291611,-0.0038031437,1.0053414,0.00041275035,0.9900833,0.0043343124,0.9952794
0.002734277,1.0332484,-0.0040557445,1.0129212,-0.0023003456,0.9872906,0.004199138,1.0057783
0.0057366523,1.036497,-0.0046018683,1.0179282,-0.0039919927,0.980805,0.0049663354,1.0134594
0.0033043898,1.0384022,-0.004440012,1.0202895,-0.0019113967,0.99021524,0.005761029,1.0140307
0.0035502273,1.0329732,-0.0051469826,1.0116813,-0.0008168725,0.9895936,0.0053187422,1.0038056
0.0023762393,1.0319843,-0.004911369,1.0140973,-0.0014653133,0.98870075,0.005698583,1.0049992
0.001089187,1.0335264,-0.004778108,1.0123627,-0.0013376154,0.99039567,0.00440205,1.0031734
0.0020625587,1.0312333,-0.0047319666,1.0083715,-0.00019529198,0.9901118,0.0051439945,1.0011284
0.0036373432,1.0336702,-0.0045531155,1.0131674,-0.0019697153,0.9876547,0.0047348808,1.0071765
0.0014746633,1.030391,-0.0039240816,1.010419,-0.00029111205,0.985765,0.005651194,1.0001376
0.0032821796,1.0304571,-0.004325731,1.0108244,-0.0011218722,0.98856366,0.005043785,1.0020071
0.00343598,1.0328685,-0.0033994638,1.0106143,-0.0018815972,0.98691773,0.0044714194,1.0026103
0.0032702922,1.0324125,-0.0048350194,1.0136136,-0.0016477128,0.98541164,0.00525829,1.0057296
0.004790935,1.0346463,-0.00392543,1.0145674,-0.0022319981,0.98724985,0.004782005,1.0091511
0.004493711,1.0331842,-0.004381212,1.0112456,-0.0026059768,0.9855521,0.0046600495,1.0052445
0.003628287,1.0371628,-0.0042718896,1.0135734,-0.0006861367,0.98743325,0.0059602493,1.0055726
0.0012872067,1.0325247,-0.0045479373,1.0097053,-0.0008925108,0.9908745,0.0049421843,1.0014124
0.002853354,1.0336618,-0.0045391233,1.0127,-0.0010075989,0.9887757,0.006162214,1.0040718
0.005015503,1.0283884,-0.004516347,1.0084817,-0.0026448395,0.9798213,0.005843263,1.0034997
0.0043389197,1.0353712,-0.005746449,1.016216,-0.0036117688,0.9846468,0.004439821,1.0106473
0.0038356925,1.0317618,-0.0040716925,1.013363,-0.002875629,0.9835079,0.0057712346,1.005378
0.0047756634,1.0340778,-0.004570103,1.013821,-0.0029868616,0.9872583,0.0055338927,1.0071042
0.0015716177,1.0299361,-0.004544324,1.0086844,-0.00024524954,0.99028337,0.0048809154,0.9969044
0.0009858996,1.0319833,-0.0043298067,1.0122193,8.090849e-05,0.9903039,0.004632399,1.0036228
0.0023950837,1.030244,-0.0031649158,1.009504,-0.0007080903,0.9889319,0.0047426047,1.0004898
0.0036540027,1.0394548,-0.0050611966,1.0188354,-0.0030106648,0.9878757,0.0050104917,1.0118742
0.0055233925,1.0392878,-0.0043476135,1.0195771,-0.0030264708,0.9875502,0.0048290817,1.0148114
0.0049037295,1.0337344,-0.003794978,1.0141954,-0.0029885012,0.9854106,0.0055933716,1.0069212
0.0014951747,1.0365281,-0.0042070695,1.0152088,-0.0025664407,0.9880768,0.004320541,1.0070907
0.0050104517,1.034635,-0.0037698098,1.0153092,-0.00277461,0.98674023,0.00506289,1.0107443
0.004808161,1.0333692,-0.004838018,1.014365,-0.0022852735,0.98361653,0.0048142686,1.0077729
-1.6680337e-05,1.0267192,-0.005711539,1.005868,0.00058277213,0.98763555,0.004198767,0.9942211
0.0008234136,1.0331125,-0.0049319365,1.012059,-0.0003279589,0.9914239,0.005091592,1.0029067
0.0057908627,1.0361392,-0.0037783035,1.0157279,-0.0032352877,0.98658776,0.0052473806,1.0126054
0.004267884,1.0350542,-0.0045537003,1.0153732,-0.0022920908,0.987735,0.0052923285,1.0105383
0.0022714618,1.0359812,-0.0030662254,1.0159324,-0.0011196529,0.99289334,0.00501297,1.0093538
0.0032019927,1.0288907,-0.0030214102,1.0092425,-0.0010779212,0.9877281,0.0049928785,1.0022943
0.0066444925,1.0326674,-0.0029356354,1.0142113,-0.0035342744,0.9813352,0.0058640996,1.0088034
0.00648706,1.036587,-0.004677246,1.0165317,-0.003779452,0.98524743,0.005261016,1.0128658
0.004109423,1.0367286,-0.004645894,1.0164771,-0.0030234924,0.98582625,0.005871581,1.0091459
0.0046587023,1.0335346,-0.004021539,1.012988,-0.0026861078,0.9850478,0.005329419,1.0074091
0.0018885896,1.0283965,-0.0047159293,1.0058212,-0.0007675548,0.98854005,0.0038072956,0.99649084
0.00041549618,1.031128,-0.0048675486,1.0094192,-0.00028955488,0.9906149,0.0052053463,0.9992527
0.0034972797,1.0309694,-0.0042318017,1.009809,-0.0017074995,0.98466957,0.0047990917,1.0020672
0.0038392856,1.036599,-0.004178221,1.0175307,-0.0035077243,0.9879068,0.0055041215,1.0130782
0.0018684432,1.027079,-0.005315444,1.006176,-0.0008299464,0.9858521,0.0035029338,0.9956012
0.00074022973,1.0295029,-0.0032773116,1.0094081,-0.0013901322,0.9878341,0.005615429,1.0010577
0.0024003214,1.033088,-0.004621575,1.0136738,-0.0020004043,0.9862415,0.004808721,1.0056992
0.0026711556,1.0326636,-0.0045263977,1.0105714,-0.0011089632,0.98874974,0.0041658343,1.0033344
0.0020024977,1.0286598,-0.0047230446,1.0080799,-0.0016319893,0.9845068,0.004418132,0.99874455
0.0013104823,1.029229,-0.003516464,1.0072982,0.0004709203,0.99044573,0.004509085,0.99733806
0.0043113395,1.0341996,-0.004047247,1.0146984,-0.0024591682,0.98604894,0.006037031,1.008987
0.0046751196,1.0357808,-0.0053995647,1.0148787,-0.0029541955,0.9869502,0.004878505,1.0095679
0.005330033,1.0350788,-0.0038766772,1.0141637,-0.0018428309,0.9875335,0.004936292,1.0075738
0.0027868333,1.0298777,-0.004251501,1.0084747,-0.0012978247,0.985958,0.0045147226,0.9989294
0.005762284,1.037953,-0.0038164207,1.0189407,-0.0040353863,0.9863205,0.0051959893,1.0145445
0.00025818276,1.0286883,-0.004430356,1.0089419,-3.201158e-05,0.9869222,0.0052164197,1.0000502
0.0022292673,1.0299447,-0.0043567405,1.0115169,-0.0010003095,0.987123,0.004326433,1.0028251
0.005252925,1.0345762,-0.0034819492,1.0154516,-0.002529429,0.9874146,0.004597361,1.0083412
0.003977576,1.039272,-0.004669281,1.0176424,-0.0039184466,0.9889689,0.0043986547,1.0122432
0.0031518522,1.03506,-0.005370515,1.0164882,-0.0021580972,0.9865695,0.00588755,1.009199
0.0047680563,1.033981,-0.0042164796,1.013637,-0.0026181533,0.98543704,0.005205044,1.0083972
0.0022895108,1.0215337,-0.004561244,1.0006168,-0.0002211278,0.9830247,0.004640372,0.9916318
0.001959694,1.0317273,-0.004449325,1.0095625,2.735744e-05,0.988572,0.0048601856,1.0010638
0.0032230201,1.034296,-0.005304283,1.0132712,-0.0012541731,0.9888913,0.005143492,1.0065991
0.0023299917,1.0315863,-0.0038127848,1.0107046,-0.00043157925,0.9891662,0.0048399195,1.000942
0.0052844784,1.0322315,-0.0033850842,1.0136157,-0.0038277574,0.9817109,0.005815544,1.0083194
0.0012692582,1.0289103,-0.0047642835,1.007843,-0.0003006893,0.9898845,0.004664112,0.9966295
0.00042678567,1.027317,-0.0041456246,1.0069166,0.0005727022,0.9880068,0.0053423396,0.99703336
0.0015490759,1.0312403,-0.0039751926,1.0105928,-0.0015487537,0.9886888,0.0045579732,1.0005487
0.003983646,1.033056,-0.0043166974,1.0119427,-0.0018284187,0.98653555,0.0048728385,1.0055189
0.0032961792,1.0290002,-0.0035127127,1.0107821,-0.0015857444,0.98403,0.005059359,1.0021356
0.0011137422,1.0233302,-0.0043393807,1.0013299,0.00051660865,0.9852426,0.0043355566,0.9916625
0.004529673,1.036895,-0.0042974115,1.0152223,-0.001857049,0.99112916,0.0050208457,1.0074034
0.0014636643,1.0263983,-0.004325776,1.006796,-0.0008882053,0.98652786,0.0048685726,0.99607086
0.0019969116,1.0273943,-0.0038336725,1.0054005,-0.0008420378,0.98821664,0.004341469,0.9961064
0.0014379692,1.0296575,-0.0051006996,1.0103996,-0.0007882311,0.9876548,0.0044315793,0.9996873
0.0029113884,1.0299076,-0.0046803267,1.0092157,-0.0008398301,0.98791707,0.0047566704,0.9991261
0.0013049707,1.02368,-0.0046866485,1.0039321,-0.0005968881,0.9846748,0.00515885,0.9933051
0.0026445384,1.0335138,-0.0035916925,1.0136262,-0.0013982818,0.9928088,0.0050529945,1.0051746
0.0073373946,1.03845,-0.00345734,1.0218213,-0.005014957,0.98497474,0.006348714,1.0179969
0.0037679593,1.033941,-0.004176768,1.0141759,-0.0016858425,0.9861031,0.005063218,1.0062014
0.0049247104,1.0357598,-0.005275572,1.017367,-0.0030935283,0.9842055,0.005772972,1.010084
0.0022464688,1.0317156,-0.0035320916,1.0109892,-0.0014796375,0.98774964,0.0056590866,1.004087
